Frequency (Hz)	Level (dB)
4258.190918	-62.696381
4263.574219	-66.550255
4268.957520	-66.986160
4274.340820	-67.933289
4279.724121	-62.868870
4285.107422	-59.760601
4290.490723	-63.349342
4295.874023	-70.935623
4301.257324	-72.804161
4306.640625	-71.769753
4312.023926	-71.992783
4317.407227	-69.275185
4322.790527	-68.149117
4328.173828	-69.536064
4333.557129	-72.613068
4338.940430	-74.171257
4344.323730	-75.376099
4349.707031	-75.260353
4355.090332	-75.460716
4360.473633	-73.818314
4365.856934	-74.707382
4371.240234	-72.118713
4376.623535	-68.571342
4382.006836	-69.605827
4387.390137	-74.723511
4392.773438	-78.040039
4398.156738	-78.128914
4403.540039	-76.031548
4408.923340	-70.010551
4414.306641	-65.524933
4419.689941	-67.090843
4425.073242	-72.024239
4430.456543	-69.868050
4435.839844	-70.814095
4441.223145	-71.622223
4446.606445	-72.134216
4451.989746	-72.281342
4457.373047	-72.238464
4462.756348	-73.256844
4468.139648	-74.893784
4473.522949	-75.547508
4478.906250	-76.268639
4484.289551	-75.911194
4489.672852	-73.669128
4495.056152	-70.049255
4500.439453	-63.193058
4505.822754	-58.925613
4511.206055	-60.498352
4516.589355	-65.878738
4521.972656	-72.088577
4527.355957	-72.764755
4532.739258	-69.788765
4538.122559	-71.489517
4543.505859	-75.835434
4548.889160	-76.281555
4554.272461	-75.824394
4559.655762	-73.863434
4565.039063	-72.201363
4570.422363	-72.464066
4575.805664	-70.345665
4581.188965	-71.096817
4586.572266	-73.694588
4591.955566	-76.406639
4597.338867	-77.316772
4602.722168	-77.151443
4608.105469	-76.973969
4613.488770	-70.746597
4618.872070	-65.820541
4624.255371	-67.984673
4629.638672	-73.225464
4635.021973	-73.790886
4640.405273	-75.105888
4645.788574	-76.122932
4651.171875	-79.667374
4656.555176	-81.342270
4661.938477	-81.005882
4667.321777	-80.107628
4672.705078	-78.792183
4678.088379	-74.965714
4683.471680	-75.446808
4688.854980	-75.307831
4694.238281	-72.394989
4699.621582	-71.027718
4705.004883	-72.514046
4710.388184	-72.358322
4715.771484	-70.924194
4721.154785	-70.916794
4726.538086	-65.642807
4731.921387	-63.117657
4737.304688	-65.109795
4742.687988	-67.564713
4748.071289	-63.585979
4753.454590	-63.095745
4758.837891	-66.627388
4764.221191	-66.736687
4769.604492	-64.538300
4774.987793	-65.398796
4780.371094	-70.926353
4785.754395	-71.065453
4791.137695	-69.116936
4796.520996	-69.859215
4801.904297	-65.399170
4807.287598	-59.916672
4812.670898	-60.402580
4818.054199	-67.941223
4823.437500	-74.104568
4828.820801	-75.525146
4834.204102	-74.865425
4839.587402	-74.068436
4844.970703	-72.065720
4850.354004	-67.042068
4855.737305	-66.854500
4861.120605	-70.764252
4866.503906	-73.537926
4871.887207	-74.733429
4877.270508	-75.296066
4882.653809	-76.406509
4888.037109	-77.146095
4893.420410	-76.655785
4898.803711	-76.043861
4904.187012	-74.038353
4909.570313	-70.240257
4914.953613	-70.943237
4920.336914	-77.036957
4925.720215	-80.811142
4931.103516	-81.063522
4936.486816	-80.660545
4941.870117	-80.541870
4947.253418	-75.109886
4952.636719	-69.873573
4958.020020	-69.167244
4963.403320	-72.460754
4968.786621	-72.160873
