Frequency (Hz)	Level (dB)
3488.378906	-69.179604
3493.762207	-62.662941
3499.145508	-62.885998
3504.528809	-68.298309
3509.912109	-70.985870
3515.295410	-73.767647
3520.678711	-73.787437
3526.062012	-72.593948
3531.445313	-73.769295
3536.828613	-71.226471
3542.211914	-66.802299
3547.595215	-69.343803
3552.978516	-73.105995
3558.361816	-72.302193
3563.745117	-68.181732
3569.128418	-68.466431
3574.511719	-70.337105
3579.895020	-64.061920
3585.278320	-61.948887
3590.661621	-64.045853
3596.044922	-67.358170
3601.428223	-66.840866
3606.811523	-58.872730
3612.194824	-53.364544
3617.578125	-53.846935
3622.961426	-61.001129
3628.344727	-64.278732
3633.728027	-65.487404
3639.111328	-69.428062
3644.494629	-74.891678
3649.877930	-75.955101
3655.261230	-76.264900
3660.644531	-76.095726
3666.027832	-75.000908
3671.411133	-76.656487
3676.794434	-78.711281
3682.177734	-79.589111
3687.561035	-79.846336
3692.944336	-79.867821
3698.327637	-80.152908
3703.710938	-79.820839
3709.094238	-78.770767
3714.477539	-77.500854
3719.860840	-74.256889
3725.244141	-67.125252
3730.627441	-65.559753
3736.010742	-71.197220
3741.394043	-77.024887
3746.777344	-77.210876
3752.160645	-74.906769
3757.543945	-70.235153
3762.927246	-71.847954
3768.310547	-75.705597
3773.693848	-78.186775
3779.077148	-77.590660
3784.460449	-74.711998
3789.843750	-75.475151
3795.227051	-78.520218
3800.610352	-75.517380
3805.993652	-71.823486
3811.376953	-76.156685
3816.760254	-77.305626
3822.143555	-75.272369
3827.526855	-72.250999
3832.910156	-72.888374
3838.293457	-77.585175
3843.676758	-80.755775
3849.060059	-79.522224
3854.443359	-78.034363
3859.826660	-76.090073
3865.209961	-73.609550
3870.593262	-68.234291
3875.976563	-70.949448
3881.359863	-79.904922
3886.743164	-80.993217
3892.126465	-79.739006
3897.509766	-77.890793
3902.893066	-78.725883
3908.276367	-78.614090
3913.659668	-74.240181
3919.042969	-74.932632
3924.426270	-79.359566
3929.809570	-79.701134
3935.192871	-78.517555
3940.576172	-73.949570
3945.959473	-71.232025
3951.342773	-73.932747
3956.726074	-74.385368
3962.109375	-72.127548
3967.492676	-71.185997
3972.875977	-72.685425
3978.259277	-78.216774
3983.642578	-79.041641
3989.025879	-79.590698
3994.409180	-81.045090
3999.792480	-81.107460
4005.175781	-81.302078
4010.559082	-80.887756
4015.942383	-80.347626
4021.325684	-80.320503
4026.708984	-80.830536
4032.092285	-80.634796
4037.475586	-78.903046
4042.858887	-76.223953
4048.242188	-74.599686
4053.625488	-71.524513
4059.008789	-65.893364
4064.392090	-66.835251
4069.775391	-68.753448
4075.158691	-70.961487
4080.541992	-69.878250
4085.925293	-66.513443
4091.308594	-70.533783
4096.691895	-76.030640
4102.075195	-77.460739
4107.458496	-78.293106
4112.841797	-78.846916
4118.225098	-80.139923
4123.608398	-81.157234
4128.991699	-80.375130
4134.375000	-80.844696
4139.758301	-81.199554
4145.141602	-82.029655
4150.524902	-82.263206
4155.908203	-81.895683
4161.291504	-80.298347
4166.674805	-76.840607
4172.058105	-79.021133
4177.441406	-81.785210
4182.824707	-80.700806
4188.208008	-81.681847
4193.591309	-81.858696
4198.974609	-80.833878
4204.357910	-76.548637
4209.741211	-72.973389
4215.124512	-75.406593
4220.507813	-79.778206
4225.891113	-81.829453
4231.274414	-81.911766
4236.657715	-80.328438
4242.041016	-80.249626
4247.424316	-81.195625
4252.807617	-82.328896
4258.190918	-82.294731
4263.574219	-80.648155
4268.957520	-79.072159
4274.340820	-72.083794
4279.724121	-68.140358
4285.107422	-73.116829
4290.490723	-77.191246
4295.874023	-77.154411
4301.257324	-78.754211
4306.640625	-76.304802
4312.023926	-75.383003
4317.407227	-74.418213
4322.790527	-70.419197
4328.173828	-72.058037
4333.557129	-75.554199
4338.940430	-76.085129
4344.323730	-74.391525
4349.707031	-78.167587
4355.090332	-81.115768
4360.473633	-78.995964
4365.856934	-78.342888
4371.240234	-82.099808
4376.623535	-83.137589
4382.006836	-82.238686
4387.390137	-81.269257
4392.773438	-81.854507
4398.156738	-83.287003
4403.540039	-83.873581
4408.923340	-83.222878
4414.306641	-82.382164
4419.689941	-81.040878
4425.073242	-79.444817
4430.456543	-77.731377
4435.839844	-74.687141
4441.223145	-72.634041
4446.606445	-71.434151
4451.989746	-68.397079
4457.373047	-70.835526
4462.756348	-75.313507
4468.139648	-78.210930
4473.522949	-79.145447
4478.906250	-77.192482
4484.289551	-76.830650
4489.672852	-81.028000
4495.056152	-80.526634
4500.439453	-80.481483
