Frequency (Hz)	Level (dB)
4705.004883	-70.720795
4710.388184	-71.514168
4715.771484	-69.711792
4721.154785	-67.947472
4726.538086	-61.130409
4731.921387	-58.963745
4737.304688	-63.687408
4742.687988	-70.398499
4748.071289	-69.959778
4753.454590	-68.710640
4758.837891	-65.775085
4764.221191	-62.024082
4769.604492	-59.189423
4774.987793	-59.586872
4780.371094	-65.723587
4785.754395	-67.237129
4791.137695	-65.303070
4796.520996	-66.338509
4801.904297	-62.499306
4807.287598	-56.853947
4812.670898	-56.958931
4818.054199	-64.553612
4823.437500	-71.836349
4828.820801	-73.365395
4834.204102	-73.357445
4839.587402	-74.685036
4844.970703	-74.312759
4850.354004	-69.401100
4855.737305	-66.927795
4861.120605	-69.037109
4866.503906	-73.113655
4871.887207	-75.247765
4877.270508	-75.305679
4882.653809	-74.894943
4888.037109	-73.835808
4893.420410	-72.542778
4898.803711	-73.173019
4904.187012	-72.787048
4909.570313	-69.584114
4914.953613	-70.629997
4920.336914	-76.728416
4925.720215	-79.321434
4931.103516	-77.304428
4936.486816	-76.925705
4941.870117	-76.637741
4947.253418	-70.689514
4952.636719	-63.250187
4958.020020	-61.682091
4963.403320	-66.582771
4968.786621	-72.291695
4974.169922	-70.006897
4979.553223	-69.999619
4984.936523	-73.186378
4990.319824	-74.113976
4995.703125	-74.657532
5001.086426	-74.972252
5006.469727	-75.760368
5011.853027	-75.922684
5017.236328	-72.913490
5022.619629	-70.852165
5028.002930	-69.065575
5033.386230	-65.204910
5038.769531	-66.226433
5044.152832	-71.159943
5049.536133	-70.702469
5054.919434	-65.007637
5060.302734	-62.612690
5065.686035	-65.432785
5071.069336	-70.522682
5076.452637	-76.157066
5081.835938	-78.402992
5087.219238	-79.041313
5092.602539	-79.976776
5097.985840	-80.852066
5103.369141	-79.638237
5108.752441	-79.085854
5114.135742	-77.201149
5119.519043	-75.272934
5124.902344	-75.666435
5130.285645	-75.717361
5135.668945	-76.639267
5141.052246	-77.391586
5146.435547	-76.916649
5151.818848	-75.734077
5157.202148	-76.597900
5162.585449	-76.811920
5167.968750	-76.631874
5173.352051	-76.629219
5178.735352	-74.727165
5184.118652	-71.781906
5189.501953	-72.967285
5194.885254	-73.503014
5200.268555	-70.944702
5205.651855	-69.973328
5211.035156	-72.738747
5216.418457	-75.970505
5221.801758	-78.273323
5227.185059	-78.070251
5232.568359	-76.042015
5237.951660	-72.672577
5243.334961	-68.754974
5248.718262	-71.249268
5254.101563	-74.521774
5259.484863	-73.665588
5264.868164	-74.093849
5270.251465	-76.601463
5275.634766	-76.632607
5281.018066	-74.986633
5286.401367	-73.258194
5291.784668	-73.223885
5297.167969	-72.211166
5302.551270	-66.986603
5307.934570	-60.447762
5313.317871	-61.322220
5318.701172	-69.263489
5324.084473	-71.984055
5329.467773	-74.256752
5334.851074	-77.041313
5340.234375	-76.998589
5345.617676	-72.600899
5351.000977	-67.222282
5356.384277	-61.663677
5361.767578	-60.684769
5367.150879	-65.053955
5372.534180	-68.451988
5377.917480	-69.992340
5383.300781	-70.354065
5388.684082	-71.032951
5394.067383	-71.942146
5399.450684	-71.983704
5404.833984	-68.383537
5410.217285	-64.998390
5415.600586	-64.488899
5420.983887	-66.487755
5426.367188	-69.880447
5431.750488	-72.736328
5437.133789	-72.962685
5442.517090	-72.129204
5447.900391	-69.764732
5453.283691	-69.438316
5458.666992	-70.542603
5464.050293	-70.582481
5469.433594	-70.982643
5474.816895	-70.032135
5480.200195	-70.509094
5485.583496	-73.410378
5490.966797	-77.192810
5496.350098	-77.874893
5501.733398	-76.598297
5507.116699	-75.314125
5512.500000	-72.800690
5517.883301	-73.722748
5523.266602	-75.911499
5528.649902	-77.504829
5534.033203	-76.528084
5539.416504	-76.625107
5544.799805	-77.164009
5550.183105	-76.366570
5555.566406	-70.972176
5560.949707	-63.870556
5566.333008	-63.545963
5571.716309	-70.363266
5577.099609	-75.423561
5582.482910	-71.436844
5587.866211	-68.831779
5593.249512	-71.688347
5598.632813	-75.653191
5604.016113	-76.137161
5609.399414	-76.878311
5614.782715	-78.108177
5620.166016	-78.610542
5625.549316	-77.911530
5630.932617	-73.010559
5636.315918	-69.721497
5641.699219	-68.287872
5647.082520	-62.311699
5652.465820	-59.986740
5657.849121	-64.244087
5663.232422	-70.057129
5668.615723	-71.834396
5673.999023	-73.243515
5679.382324	-74.015839
5684.765625	-74.723694
5690.148926	-74.538551
5695.532227	-75.593735
5700.915527	-78.527145
5706.298828	-79.549011
5711.682129	-80.219749
5717.065430	-79.251122
5722.448730	-77.825096
5727.832031	-73.088455
5733.215332	-68.202614
5738.598633	-67.326378
5743.981934	-69.273018
5749.365234	-72.025482
5754.748535	-72.854706
5760.131836	-72.850822
5765.515137	-74.875076
5770.898438	-74.180733
5776.281738	-75.621552
5781.665039	-76.748756
5787.048340	-75.376900
5792.431641	-71.964775
5797.814941	-67.052032
5803.198242	-64.352264
5808.581543	-66.469925
5813.964844	-71.798988
5819.348145	-72.177391
5824.731445	-74.293785
5830.114746	-77.261864
5835.498047	-75.666039
5840.881348	-74.232925
5846.264648	-74.857628
5851.647949	-77.676765
5857.031250	-79.630089
5862.414551	-81.326813
5867.797852	-81.858345
5873.181152	-80.574440
5878.564453	-77.659058
5883.947754	-69.887810
5889.331055	-67.639320
5894.714355	-72.277893
5900.097656	-75.838921
5905.480957	-74.213356
5910.864258	-75.928688
5916.247559	-78.313629
5921.630859	-77.799889
5927.014160	-78.289124
5932.397461	-77.802254
5937.780762	-76.704224
5943.164063	-77.195862
5948.547363	-76.063828
5953.930664	-74.510414
5959.313965	-75.070068
5964.697266	-76.961960
5970.080566	-77.483780
5975.463867	-76.937790
5980.847168	-78.138954
5986.230469	-79.894615
5991.613770	-79.608467
5996.997070	-77.580032
6002.380371	-70.111435
6007.763672	-65.567879
6013.146973	-64.739151
6018.530273	-64.935944
6023.913574	-68.474655
6029.296875	-72.121712
6034.680176	-76.576309
6040.063477	-79.852798
6045.446777	-81.774811
6050.830078	-80.397446
6056.213379	-79.530235
6061.596680	-78.038483
6066.979980	-71.526802
6072.363281	-69.769180
6077.746582	-75.066483
6083.129883	-80.091370
6088.513184	-79.482712
6093.896484	-79.619606
6099.279785	-79.815659
6104.663086	-79.240532
6110.046387	-77.482498
6115.429688	-76.250275
6120.812988	-75.527878
6126.196289	-74.816818
6131.579590	-75.848587
6136.962891	-76.758659
6142.346191	-80.178711
6147.729492	-81.263519
6153.112793	-81.744965
6158.496094	-80.695770
6163.879395	-81.150772
6169.262695	-80.915733
6174.645996	-80.396378
6180.029297	-78.914215
6185.412598	-76.931213
6190.795898	-76.721542
6196.179199	-77.155708
6201.562500	-76.500366
6206.945801	-76.619827
6212.329102	-77.390480
6217.712402	-77.313454
6223.095703	-77.870766
6228.479004	-77.998680
6233.862305	-77.407585
6239.245605	-78.060097
6244.628906	-74.727600
6250.012207	-75.161919
6255.395508	-80.107803
6260.778809	-79.321892
6266.162109	-72.975357
6271.545410	-69.551216
6276.928711	-72.312775
6282.312012	-77.841797
6287.695313	-79.874992
6293.078613	-81.754341
6298.461914	-82.646027
6303.845215	-83.077667
6309.228516	-83.153763
6314.611816	-82.550438
6319.995117	-81.390259
6325.378418	-79.857414
6330.761719	-77.150055
