Frequency (Hz)	Level (dB)
2013.354492	-57.658691
2018.737793	-58.842945
2024.121094	-60.497581
2029.504395	-61.496529
2034.887695	-57.871441
2040.270996	-59.506992
2045.654297	-63.082581
2051.037598	-62.810501
2056.420898	-62.878567
2061.804199	-57.851124
2067.187500	-53.748085
2072.570801	-54.605770
2077.954102	-54.551525
2083.337402	-51.470722
2088.720703	-47.366470
2094.104004	-41.422947
2099.487305	-37.842316
2104.870605	-40.941608
2110.253906	-43.387856
2115.637207	-47.616333
2121.020508	-52.847469
2126.403809	-54.246052
2131.787109	-56.659821
2137.170410	-58.656219
2142.553711	-60.604996
2147.937012	-63.496464
2153.320313	-63.834171
2158.703613	-64.777443
2164.086914	-64.809647
2169.470215	-61.812286
2174.853516	-59.843731
2180.236816	-57.199711
2185.620117	-57.528938
2191.003418	-62.684162
2196.386719	-62.623775
2201.770020	-60.479408
2207.153320	-58.778957
2212.536621	-56.507267
2217.919922	-55.410381
2223.303223	-56.245430
2228.686523	-57.546757
2234.069824	-62.665749
2239.453125	-61.858311
2244.836426	-57.829666
2250.219727	-60.010654
2255.603027	-63.191414
2260.986328	-64.027557
2266.369629	-65.595093
2271.752930	-66.155525
2277.136230	-64.213158
2282.519531	-58.401371
2287.902832	-58.344749
2293.286133	-63.460556
2298.669434	-62.512295
2304.052734	-60.990307
2309.436035	-60.675106
2314.819336	-57.693611
2320.202637	-55.644627
2325.585938	-58.133511
2330.969238	-59.094959
2336.352539	-58.772690
2341.735840	-55.953938
2347.119141	-50.297508
2352.502441	-45.937347
2357.885742	-45.231709
2363.269043	-45.097473
2368.652344	-44.098423
2374.035645	-48.106773
2379.418945	-53.050495
2384.802246	-54.527092
2390.185547	-57.132984
2395.568848	-61.382542
2400.952148	-62.805470
2406.335449	-64.733376
2411.718750	-64.656319
2417.102051	-62.223072
2422.485352	-63.207607
2427.868652	-64.185738
2433.251953	-63.405582
2438.635254	-59.998093
2444.018555	-56.337299
2449.401855	-59.195213
2454.785156	-65.523117
2460.168457	-66.609268
2465.551758	-65.248207
2470.935059	-62.266376
2476.318359	-61.084881
2481.701660	-59.467468
2487.084961	-54.708580
2492.468262	-51.252144
2497.851563	-53.331623
2503.234863	-58.630707
2508.618164	-62.450123
2514.001465	-63.816532
2519.384766	-58.668846
2524.768066	-58.374508
2530.151367	-63.040394
2535.534668	-64.428932
2540.917969	-66.883675
2546.301270	-67.849884
2551.684570	-66.338837
2557.067871	-64.490585
2562.451172	-63.916344
2567.834473	-66.239037
2573.217773	-66.538216
2578.601074	-65.669968
2583.984375	-62.766537
2589.367676	-61.499630
2594.750977	-58.891945
2600.134277	-60.324810
2605.517578	-62.399033
2610.900879	-62.320313
2616.284180	-60.190910
2621.667480	-60.272358
2627.050781	-57.976143
2632.434082	-54.592884
2637.817383	-48.804935
2643.200684	-45.937527
2648.583984	-48.959976
2653.967285	-52.711014
2659.350586	-50.983921
2664.733887	-50.003178
2670.117188	-52.870003
2675.500488	-55.208706
2680.883789	-57.882290
2686.267090	-60.121326
2691.650391	-62.876926
2697.033691	-63.227425
2702.416992	-63.625103
2707.800293	-66.972618
2713.183594	-66.703438
2718.566895	-65.827080
2723.950195	-65.921356
2729.333496	-67.233597
2734.716797	-65.203468
2740.100098	-59.624603
2745.483398	-59.633163
2750.866699	-65.585640
2756.250000	-68.941132
2761.633301	-67.539101
2767.016602	-65.409821
2772.399902	-62.027950
2777.783203	-58.801998
2783.166504	-57.751911
2788.549805	-56.765057
2793.933105	-52.671455
2799.316406	-50.375786
2804.699707	-50.996357
2810.083008	-54.842731
2815.466309	-58.915237
2820.849609	-60.396908
2826.232910	-60.224163
2831.616211	-59.033089
2836.999512	-57.750095
2842.382813	-61.395523
2847.766113	-66.693146
2853.149414	-66.742912
2858.532715	-64.678101
2863.916016	-67.310349
2869.299316	-69.576797
2874.682617	-67.328156
2880.065918	-67.261749
2885.449219	-68.585716
2890.832520	-68.577431
2896.215820	-65.831406
2901.599121	-61.611324
2906.982422	-60.804001
2912.365723	-64.080643
2917.749023	-64.440422
2923.132324	-63.778122
2928.515625	-66.907471
2933.898926	-67.558838
2939.282227	-67.103828
2944.665527	-65.738533
2950.048828	-63.048145
2955.432129	-61.250713
2960.815430	-55.450031
2966.198730	-52.111755
2971.582031	-55.461819
2976.965332	-60.075691
2982.348633	-60.302437
2987.731934	-56.911148
2993.115234	-56.297855
2998.498535	-54.152710
3003.881836	-53.354553
3009.265137	-57.364517
3014.648438	-60.010006
3020.031738	-63.127377
3025.415039	-63.134205
3030.798340	-59.790634
3036.181641	-62.836281
3041.564941	-69.127205
3046.948242	-68.315865
3052.331543	-66.986046
3057.714844	-65.730118
3063.098145	-66.846359
3068.481445	-68.574745
3073.864746	-68.004051
3079.248047	-67.305267
3084.631348	-64.109520
3090.014648	-63.473942
3095.397949	-65.642159
3100.781250	-66.294395
3106.164551	-65.708374
3111.547852	-62.676998
3116.931152	-58.703270
3122.314453	-57.785439
3127.697754	-58.887642
3133.081055	-56.770340
3138.464355	-53.165516
3143.847656	-51.564732
3149.230957	-51.676407
3154.614258	-54.312523
3159.997559	-54.720131
3165.380859	-53.071693
3170.764160	-54.584316
3176.147461	-55.765392
3181.530762	-52.596821
3186.914063	-54.138241
3192.297363	-60.371700
3197.680664	-64.584404
3203.063965	-65.424690
3208.447266	-61.207863
3213.830566	-61.629604
3219.213867	-67.367279
3224.597168	-67.876137
3229.980469	-66.439041
3235.363770	-64.791557
3240.747070	-65.886520
3246.130371	-69.630943
3251.513672	-70.677658
3256.896973	-68.989746
3262.280273	-64.434135
3267.663574	-64.242905
3273.046875	-66.325157
3278.430176	-64.470947
3283.813477	-65.938881
3289.196777	-68.869774
3294.580078	-69.605087
3299.963379	-70.594017
3305.346680	-71.200592
3310.729980	-66.871872
3316.113281	-66.698067
3321.496582	-70.183647
3326.879883	-69.877266
3332.263184	-67.177773
3337.646484	-63.809177
3343.029785	-61.730164
3348.413086	-61.987644
3353.796387	-66.112740
3359.179688	-64.748962
3364.562988	-60.876701
3369.946289	-62.631691
3375.329590	-69.005226
3380.712891	-70.131607
3386.096191	-70.064911
3391.479492	-66.749313
3396.862793	-64.953270
3402.246094	-67.688835
3407.629395	-71.604424
3413.012695	-70.926231
3418.395996	-68.173622
3423.779297	-66.920334
3429.162598	-67.376747
3434.545898	-70.339935
3439.929199	-71.941292
3445.312500	-71.564949
3450.695801	-69.538551
3456.079102	-64.080078
3461.462402	-58.875561
3466.845703	-60.465431
3472.229004	-63.112671
3477.612305	-64.041000
3482.995605	-67.975441
3488.378906	-68.899887
3493.762207	-62.677967
3499.145508	-57.718346
3504.528809	-60.690716
3509.912109	-60.668625
3515.295410	-55.048302
3520.678711	-51.671913
3526.062012	-51.912155
3531.445313	-53.051033
3536.828613	-54.011101
3542.211914	-54.781887
3547.595215	-54.126007
3552.978516	-53.591831
3558.361816	-54.882843
3563.745117	-57.976246
3569.128418	-54.193161
3574.511719	-52.393223
3579.895020	-55.911465
3585.278320	-61.250866
3590.661621	-63.155411
3596.044922	-65.027985
3601.428223	-62.261868
3606.811523	-62.079605
3612.194824	-67.497871
3617.578125	-68.840088
3622.961426	-68.878693
3628.344727	-69.009666
3633.728027	-67.657166
3639.111328	-68.993515
3644.494629	-71.243172
3649.877930	-71.615265
3655.261230	-65.224678
3660.644531	-61.184380
3666.027832	-62.260021
3671.411133	-65.586639
3676.794434	-69.968979
3682.177734	-72.879951
3687.561035	-72.958801
3692.944336	-73.058746
3698.327637	-72.205154
3703.710938	-72.701172
3709.094238	-70.397293
3714.477539	-66.565460
3719.860840	-63.214588
3725.244141	-56.470249
3730.627441	-53.976070
3736.010742	-57.577457
3741.394043	-63.533100
3746.777344	-65.078674
3752.160645	-62.843311
3757.543945	-62.380550
3762.927246	-66.723480
3768.310547	-69.017509
3773.693848	-66.175674
3779.077148	-69.268021
3784.460449	-72.773972
3789.843750	-70.632561
3795.227051	-71.364853
3800.610352	-72.540871
3805.993652	-66.843323
3811.376953	-61.846001
3816.760254	-62.156265
3822.143555	-66.372490
3827.526855	-71.399696
3832.910156	-71.771126
3838.293457	-70.100197
3843.676758	-69.559891
3849.060059	-68.332733
3854.443359	-71.179367
3859.826660	-73.643837
3865.209961	-72.522278
3870.593262	-71.060997
3875.976563	-68.465469
3881.359863	-60.962948
3886.743164	-59.370121
3892.126465	-64.786461
3897.509766	-67.361855
3902.893066	-66.396767
3908.276367	-69.042068
3913.659668	-71.108871
3919.042969	-70.007187
3924.426270	-62.141926
3929.809570	-59.778664
3935.192871	-64.528145
3940.576172	-65.939255
3945.959473	-63.367561
3951.342773	-60.491405
3956.726074	-57.544865
3962.109375	-55.536518
3967.492676	-56.479477
3972.875977	-59.292297
3978.259277	-58.667305
3983.642578	-60.652512
3989.025879	-64.879616
3994.409180	-64.056129
3999.792480	-64.060448
4005.175781	-61.071941
4010.559082	-55.868439
4015.942383	-55.707588
4021.325684	-59.774910
4026.708984	-62.997154
4032.092285	-64.778305
4037.475586	-59.920315
4042.858887	-57.338188
4048.242188	-60.922848
4053.625488	-67.656334
4059.008789	-69.690002
4064.392090	-68.551140
4069.775391	-68.583221
4075.158691	-66.582047
4080.541992	-64.338226
4085.925293	-65.288948
4091.308594	-69.330498
4096.691895	-71.590874
4102.075195	-71.483818
4107.458496	-69.347588
4112.841797	-64.906021
4118.225098	-63.215801
4123.608398	-65.853027
4128.991699	-70.671120
4134.375000	-72.864655
4139.758301	-71.731857
4145.141602	-71.088669
4150.524902	-70.024048
4155.908203	-70.250008
4161.291504	-68.195229
4166.674805	-63.438885
4172.058105	-62.236675
4177.441406	-60.673397
4182.824707	-55.155994
4188.208008	-53.361279
4193.591309	-54.101032
4198.974609	-53.798397
4204.357910	-56.446823
4209.741211	-58.550392
4215.124512	-58.204723
4220.507813	-61.347507
4225.891113	-64.809967
4231.274414	-64.217720
4236.657715	-65.085251
4242.041016	-63.334137
4247.424316	-60.009613
4252.807617	-59.008553
4258.190918	-62.147263
4263.574219	-66.180908
4268.957520	-67.345901
4274.340820	-66.682747
4279.724121	-60.215199
4285.107422	-56.929596
4290.490723	-60.681240
4295.874023	-68.531006
4301.257324	-70.697830
4306.640625	-70.216957
4312.023926	-70.214439
4317.407227	-68.121475
4322.790527	-65.503601
4328.173828	-65.681801
4333.557129	-69.153900
4338.940430	-71.224678
